,dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
57273,1883-01-01,-12.53,0.555,Shenyang,China,40.99N,123.55E
57274,1883-02-01,-9.432,0.903,Shenyang,China,40.99N,123.55E
57275,1883-03-01,-1.487,1.548,Shenyang,China,40.99N,123.55E
57276,1883-04-01,7.142,0.632,Shenyang,China,40.99N,123.55E
57277,1883-05-01,13.904,0.657,Shenyang,China,40.99N,123.55E
57278,1883-06-01,20.668,1.209,Shenyang,China,40.99N,123.55E
57279,1883-07-01,23.848,0.742,Shenyang,China,40.99N,123.55E
57280,1883-08-01,23.58,1.058,Shenyang,China,40.99N,123.55E
57281,1883-09-01,15.413,0.456,Shenyang,China,40.99N,123.55E
57282,1883-10-01,10.239,0.619,Shenyang,China,40.99N,123.55E
57283,1883-11-01,-1.52,1.208,Shenyang,China,40.99N,123.55E
57284,1883-12-01,-8.516,1.139,Shenyang,China,40.99N,123.55E
57285,1884-01-01,-11.382,0.665,Shenyang,China,40.99N,123.55E
57286,1884-02-01,-8.142,1.071,Shenyang,China,40.99N,123.55E
57287,1884-03-01,-2.102,0.918,Shenyang,China,40.99N,123.55E
57288,1884-04-01,6.934,0.683,Shenyang,China,40.99N,123.55E
57289,1884-05-01,13.396,0.889,Shenyang,China,40.99N,123.55E
57290,1884-06-01,19.158,1.268,Shenyang,China,40.99N,123.55E
57291,1884-07-01,22.24,0.503,Shenyang,China,40.99N,123.55E
57292,1884-08-01,20.897,0.635,Shenyang,China,40.99N,123.55E
57293,1884-09-01,16.985,0.659,Shenyang,China,40.99N,123.55E
57294,1884-10-01,6.936,0.915,Shenyang,China,40.99N,123.55E
57295,1884-11-01,-1.887,1.292,Shenyang,China,40.99N,123.55E
57296,1884-12-01,-11.137,1.837,Shenyang,China,40.99N,123.55E
57297,1885-01-01,-12.364,1.178,Shenyang,China,40.99N,123.55E
57298,1885-02-01,-9.695,1.223,Shenyang,China,40.99N,123.55E
57299,1885-03-01,-1.058,1.039,Shenyang,China,40.99N,123.55E
57300,1885-04-01,6.417,1.102,Shenyang,China,40.99N,123.55E
57301,1885-05-01,14.416,1.004,Shenyang,China,40.99N,123.55E
57302,1885-06-01,19.385,1.509,Shenyang,China,40.99N,123.55E
57303,1885-07-01,22.594,1.153,Shenyang,China,40.99N,123.55E
57304,1885-08-01,22.996,0.772,Shenyang,China,40.99N,123.55E
57305,1885-09-01,16.863,1.012,Shenyang,China,40.99N,123.55E
57306,1885-10-01,9.295,0.953,Shenyang,China,40.99N,123.55E
57307,1885-11-01,-2.528,1.539,Shenyang,China,40.99N,123.55E
57308,1885-12-01,-7.926,1.734,Shenyang,China,40.99N,123.55E
57309,1886-01-01,-13.701,1.907,Shenyang,China,40.99N,123.55E
57310,1886-02-01,-10.035,1.188,Shenyang,China,40.99N,123.55E
57311,1886-03-01,-0.495,1.212,Shenyang,China,40.99N,123.55E
57312,1886-04-01,9.093,0.819,Shenyang,China,40.99N,123.55E
57313,1886-05-01,15.243,0.987,Shenyang,China,40.99N,123.55E
57314,1886-06-01,19.991,0.804,Shenyang,China,40.99N,123.55E
57315,1886-07-01,23.762,0.68,Shenyang,China,40.99N,123.55E
57316,1886-08-01,22.746,1.147,Shenyang,China,40.99N,123.55E
57317,1886-09-01,16.593,1.159,Shenyang,China,40.99N,123.55E
57318,1886-10-01,9.354,1.065,Shenyang,China,40.99N,123.55E
57319,1886-11-01,-0.302,1.261,Shenyang,China,40.99N,123.55E
57320,1886-12-01,-7.758,1.717,Shenyang,China,40.99N,123.55E
57321,1887-01-01,-13.982,1.35,Shenyang,China,40.99N,123.55E
57322,1887-02-01,-7.891,1.759,Shenyang,China,40.99N,123.55E
57323,1887-03-01,-1.0,1.432,Shenyang,China,40.99N,123.55E
57324,1887-04-01,7.918,1.142,Shenyang,China,40.99N,123.55E
57325,1887-05-01,13.842,0.83,Shenyang,China,40.99N,123.55E
57326,1887-06-01,18.089,1.053,Shenyang,China,40.99N,123.55E
57327,1887-07-01,24.143,1.037,Shenyang,China,40.99N,123.55E
57328,1887-08-01,23.327,0.893,Shenyang,China,40.99N,123.55E
57329,1887-09-01,16.541,0.841,Shenyang,China,40.99N,123.55E
57330,1887-10-01,9.291,0.732,Shenyang,China,40.99N,123.55E
57331,1887-11-01,0.137,1.042,Shenyang,China,40.99N,123.55E
57332,1887-12-01,-8.968,1.044,Shenyang,China,40.99N,123.55E
57333,1888-01-01,-12.002,1.259,Shenyang,China,40.99N,123.55E
57334,1888-02-01,-12.206,1.445,Shenyang,China,40.99N,123.55E
57335,1888-03-01,-0.816,1.033,Shenyang,China,40.99N,123.55E
57336,1888-04-01,6.991,1.163,Shenyang,China,40.99N,123.55E
57337,1888-05-01,14.413,0.954,Shenyang,China,40.99N,123.55E
57338,1888-06-01,19.039,1.423,Shenyang,China,40.99N,123.55E
57339,1888-07-01,23.385,0.731,Shenyang,China,40.99N,123.55E
57340,1888-08-01,23.451,0.743,Shenyang,China,40.99N,123.55E
57341,1888-09-01,15.541,0.896,Shenyang,China,40.99N,123.55E
57342,1888-10-01,7.29,1.173,Shenyang,China,40.99N,123.55E
57343,1888-11-01,0.549,0.899,Shenyang,China,40.99N,123.55E
57344,1888-12-01,-6.88,1.144,Shenyang,China,40.99N,123.55E
57345,1889-01-01,-15.305,1.119,Shenyang,China,40.99N,123.55E
57346,1889-02-01,-8.356,1.819,Shenyang,China,40.99N,123.55E
57347,1889-03-01,-0.944,1.218,Shenyang,China,40.99N,123.55E
57348,1889-04-01,6.956,0.955,Shenyang,China,40.99N,123.55E
57349,1889-05-01,14.44,1.447,Shenyang,China,40.99N,123.55E
57350,1889-06-01,20.486,0.705,Shenyang,China,40.99N,123.55E
57351,1889-07-01,23.415,1.807,Shenyang,China,40.99N,123.55E
57352,1889-08-01,23.523,0.874,Shenyang,China,40.99N,123.55E
57353,1889-09-01,15.71,1.094,Shenyang,China,40.99N,123.55E
57354,1889-10-01,7.572,0.91,Shenyang,China,40.99N,123.55E
57355,1889-11-01,-2.202,1.439,Shenyang,China,40.99N,123.55E
57356,1889-12-01,-8.644,1.933,Shenyang,China,40.99N,123.55E
57357,1890-01-01,-12.673,1.184,Shenyang,China,40.99N,123.55E
57358,1890-02-01,-6.323,1.424,Shenyang,China,40.99N,123.55E
57359,1890-03-01,-0.206,1.337,Shenyang,China,40.99N,123.55E
57360,1890-04-01,7.802,1.49,Shenyang,China,40.99N,123.55E
57361,1890-05-01,15.764,1.009,Shenyang,China,40.99N,123.55E
57362,1890-06-01,20.085,0.571,Shenyang,China,40.99N,123.55E
57363,1890-07-01,24.326,0.593,Shenyang,China,40.99N,123.55E
57364,1890-08-01,23.064,0.756,Shenyang,China,40.99N,123.55E
57365,1890-09-01,17.34,1.038,Shenyang,China,40.99N,123.55E
57366,1890-10-01,8.696,0.893,Shenyang,China,40.99N,123.55E
57367,1890-11-01,1.627,1.254,Shenyang,China,40.99N,123.55E
57368,1890-12-01,-6.847,1.11,Shenyang,China,40.99N,123.55E
57369,1891-01-01,-12.633,1.211,Shenyang,China,40.99N,123.55E
57370,1891-02-01,-6.977,1.373,Shenyang,China,40.99N,123.55E
57371,1891-03-01,1.763,1.678,Shenyang,China,40.99N,123.55E
57372,1891-04-01,7.23,0.806,Shenyang,China,40.99N,123.55E
57373,1891-05-01,14.777,0.986,Shenyang,China,40.99N,123.55E
57374,1891-06-01,18.936,0.662,Shenyang,China,40.99N,123.55E
57375,1891-07-01,22.873,0.527,Shenyang,China,40.99N,123.55E
57376,1891-08-01,22.045,0.812,Shenyang,China,40.99N,123.55E
57377,1891-09-01,17.059,0.832,Shenyang,China,40.99N,123.55E
57378,1891-10-01,9.7,1.176,Shenyang,China,40.99N,123.55E
57379,1891-11-01,-1.477,0.728,Shenyang,China,40.99N,123.55E
57380,1891-12-01,-9.088,0.921,Shenyang,China,40.99N,123.55E
57381,1892-01-01,-13.349,1.262,Shenyang,China,40.99N,123.55E
57382,1892-02-01,-10.154,1.141,Shenyang,China,40.99N,123.55E
57383,1892-03-01,-4.378,1.491,Shenyang,China,40.99N,123.55E
57384,1892-04-01,7.786,1.224,Shenyang,China,40.99N,123.55E
57385,1892-05-01,14.124,0.986,Shenyang,China,40.99N,123.55E
57386,1892-06-01,20.382,1.003,Shenyang,China,40.99N,123.55E
57387,1892-07-01,24.226,0.658,Shenyang,China,40.99N,123.55E
57388,1892-08-01,22.679,1.026,Shenyang,China,40.99N,123.55E
57389,1892-09-01,15.869,0.839,Shenyang,China,40.99N,123.55E
57390,1892-10-01,8.137,0.901,Shenyang,China,40.99N,123.55E
57391,1892-11-01,-1.36,1.148,Shenyang,China,40.99N,123.55E
57392,1892-12-01,-10.378,1.249,Shenyang,China,40.99N,123.55E
57393,1893-01-01,-14.725,1.191,Shenyang,China,40.99N,123.55E
57394,1893-02-01,-11.168,1.357,Shenyang,China,40.99N,123.55E
57395,1893-03-01,-0.278,0.962,Shenyang,China,40.99N,123.55E
57396,1893-04-01,8.33,0.697,Shenyang,China,40.99N,123.55E
57397,1893-05-01,13.471,0.74,Shenyang,China,40.99N,123.55E
57398,1893-06-01,19.675,0.786,Shenyang,China,40.99N,123.55E
57399,1893-07-01,24.252,0.684,Shenyang,China,40.99N,123.55E
57400,1893-08-01,22.66,0.451,Shenyang,China,40.99N,123.55E
57401,1893-09-01,16.234,1.39,Shenyang,China,40.99N,123.55E
57402,1893-10-01,8.072,0.671,Shenyang,China,40.99N,123.55E
57403,1893-11-01,-1.974,0.677,Shenyang,China,40.99N,123.55E
57404,1893-12-01,-10.88,1.233,Shenyang,China,40.99N,123.55E
57405,1894-01-01,-13.444,1.178,Shenyang,China,40.99N,123.55E
57406,1894-02-01,-7.792,0.902,Shenyang,China,40.99N,123.55E
57407,1894-03-01,0.638,1.812,Shenyang,China,40.99N,123.55E
57408,1894-04-01,9.497,1.06,Shenyang,China,40.99N,123.55E
57409,1894-05-01,14.98,0.687,Shenyang,China,40.99N,123.55E
57410,1894-06-01,21.28,0.634,Shenyang,China,40.99N,123.55E
57411,1894-07-01,24.463,0.457,Shenyang,China,40.99N,123.55E
57412,1894-08-01,23.778,0.888,Shenyang,China,40.99N,123.55E
57413,1894-09-01,18.089,0.445,Shenyang,China,40.99N,123.55E
57414,1894-10-01,9.796,1.003,Shenyang,China,40.99N,123.55E
57415,1894-11-01,0.09,1.217,Shenyang,China,40.99N,123.55E
57416,1894-12-01,-8.228,1.169,Shenyang,China,40.99N,123.55E
57417,1895-01-01,-14.057,0.886,Shenyang,China,40.99N,123.55E
57418,1895-02-01,-11.117,1.029,Shenyang,China,40.99N,123.55E
57419,1895-03-01,-3.273,0.691,Shenyang,China,40.99N,123.55E
57420,1895-04-01,8.924,0.788,Shenyang,China,40.99N,123.55E
57421,1895-05-01,13.883,0.521,Shenyang,China,40.99N,123.55E
57422,1895-06-01,19.279,0.495,Shenyang,China,40.99N,123.55E
57423,1895-07-01,21.843,0.477,Shenyang,China,40.99N,123.55E
57424,1895-08-01,22.085,0.351,Shenyang,China,40.99N,123.55E
57425,1895-09-01,16.374,0.942,Shenyang,China,40.99N,123.55E
57426,1895-10-01,9.511,0.615,Shenyang,China,40.99N,123.55E
57427,1895-11-01,-0.392,0.735,Shenyang,China,40.99N,123.55E
57428,1895-12-01,-8.448,1.408,Shenyang,China,40.99N,123.55E
57429,1896-01-01,-11.772,0.972,Shenyang,China,40.99N,123.55E
57430,1896-02-01,-9.619,1.207,Shenyang,China,40.99N,123.55E
57431,1896-03-01,-2.758,0.697,Shenyang,China,40.99N,123.55E
57432,1896-04-01,8.069,0.908,Shenyang,China,40.99N,123.55E
57433,1896-05-01,14.39,0.558,Shenyang,China,40.99N,123.55E
57434,1896-06-01,20.108,0.583,Shenyang,China,40.99N,123.55E
57435,1896-07-01,22.519,0.698,Shenyang,China,40.99N,123.55E
57436,1896-08-01,22.413,0.68,Shenyang,China,40.99N,123.55E
57437,1896-09-01,16.513,0.628,Shenyang,China,40.99N,123.55E
57438,1896-10-01,8.093,1.51,Shenyang,China,40.99N,123.55E
57439,1896-11-01,1.218,0.931,Shenyang,China,40.99N,123.55E
57440,1896-12-01,-9.322,1.274,Shenyang,China,40.99N,123.55E
57441,1897-01-01,-11.746,1.289,Shenyang,China,40.99N,123.55E
57442,1897-02-01,-9.92,1.66,Shenyang,China,40.99N,123.55E
57443,1897-03-01,-1.734,1.541,Shenyang,China,40.99N,123.55E
57444,1897-04-01,7.587,0.752,Shenyang,China,40.99N,123.55E
57445,1897-05-01,14.739,0.877,Shenyang,China,40.99N,123.55E
57446,1897-06-01,20.005,1.205,Shenyang,China,40.99N,123.55E
57447,1897-07-01,23.971,0.926,Shenyang,China,40.99N,123.55E
57448,1897-08-01,23.686,0.798,Shenyang,China,40.99N,123.55E
57449,1897-09-01,17.261,0.7,Shenyang,China,40.99N,123.55E
57450,1897-10-01,9.22,0.596,Shenyang,China,40.99N,123.55E
57451,1897-11-01,0.951,1.583,Shenyang,China,40.99N,123.55E
57452,1897-12-01,-10.624,0.756,Shenyang,China,40.99N,123.55E
57453,1898-01-01,-8.176,0.996,Shenyang,China,40.99N,123.55E
57454,1898-02-01,-4.995,1.134,Shenyang,China,40.99N,123.55E
57455,1898-03-01,-3.404,1.974,Shenyang,China,40.99N,123.55E
57456,1898-04-01,7.807,1.104,Shenyang,China,40.99N,123.55E
57457,1898-05-01,14.776,1.114,Shenyang,China,40.99N,123.55E
57458,1898-06-01,20.012,1.123,Shenyang,China,40.99N,123.55E
57459,1898-07-01,23.656,1.029,Shenyang,China,40.99N,123.55E
57460,1898-08-01,23.533,0.521,Shenyang,China,40.99N,123.55E
57461,1898-09-01,17.062,0.723,Shenyang,China,40.99N,123.55E
57462,1898-10-01,9.88,0.753,Shenyang,China,40.99N,123.55E
57463,1898-11-01,1.822,0.874,Shenyang,China,40.99N,123.55E
57464,1898-12-01,-6.719,1.136,Shenyang,China,40.99N,123.55E
57465,1899-01-01,-9.821,1.051,Shenyang,China,40.99N,123.55E
57466,1899-02-01,-5.777,0.953,Shenyang,China,40.99N,123.55E
57467,1899-03-01,1.161,0.823,Shenyang,China,40.99N,123.55E
57468,1899-04-01,8.991,0.57,Shenyang,China,40.99N,123.55E
57469,1899-05-01,15.666,0.639,Shenyang,China,40.99N,123.55E
57470,1899-06-01,21.214,0.643,Shenyang,China,40.99N,123.55E
57471,1899-07-01,24.463,0.461,Shenyang,China,40.99N,123.55E
57472,1899-08-01,22.174,0.747,Shenyang,China,40.99N,123.55E
57473,1899-09-01,16.815,1.24,Shenyang,China,40.99N,123.55E
57474,1899-10-01,8.069,0.886,Shenyang,China,40.99N,123.55E
57475,1899-11-01,0.396,0.933,Shenyang,China,40.99N,123.55E
57476,1899-12-01,-8.069,1.146,Shenyang,China,40.99N,123.55E
57477,1900-01-01,-13.399,1.083,Shenyang,China,40.99N,123.55E
57478,1900-02-01,-6.981,0.98,Shenyang,China,40.99N,123.55E
57479,1900-03-01,0.048,1.274,Shenyang,China,40.99N,123.55E
57480,1900-04-01,8.134,1.414,Shenyang,China,40.99N,123.55E
57481,1900-05-01,14.808,0.976,Shenyang,China,40.99N,123.55E
57482,1900-06-01,19.731,2.026,Shenyang,China,40.99N,123.55E
57483,1900-07-01,23.561,0.922,Shenyang,China,40.99N,123.55E
57484,1900-08-01,23.602,0.855,Shenyang,China,40.99N,123.55E
57485,1900-09-01,17.555,1.071,Shenyang,China,40.99N,123.55E
57486,1900-10-01,9.199,0.954,Shenyang,China,40.99N,123.55E
57487,1900-11-01,0.64,1.118,Shenyang,China,40.99N,123.55E
57488,1900-12-01,-9.133,1.089,Shenyang,China,40.99N,123.55E
57489,1901-01-01,-11.436,1.35,Shenyang,China,40.99N,123.55E
57490,1901-02-01,-8.783,1.129,Shenyang,China,40.99N,123.55E
57491,1901-03-01,0.246,1.25,Shenyang,China,40.99N,123.55E
57492,1901-04-01,9.16,1.575,Shenyang,China,40.99N,123.55E
57493,1901-05-01,14.666,1.543,Shenyang,China,40.99N,123.55E
57494,1901-06-01,19.768,0.448,Shenyang,China,40.99N,123.55E
57495,1901-07-01,22.851,0.706,Shenyang,China,40.99N,123.55E
57496,1901-08-01,22.982,1.551,Shenyang,China,40.99N,123.55E
57497,1901-09-01,18.086,1.217,Shenyang,China,40.99N,123.55E
57498,1901-10-01,8.787,1.153,Shenyang,China,40.99N,123.55E
57499,1901-11-01,0.161,1.3,Shenyang,China,40.99N,123.55E
57500,1901-12-01,-12.041,1.511,Shenyang,China,40.99N,123.55E
57501,1902-01-01,-11.797,1.483,Shenyang,China,40.99N,123.55E
57502,1902-02-01,-7.726,1.115,Shenyang,China,40.99N,123.55E
57503,1902-03-01,1.079,0.781,Shenyang,China,40.99N,123.55E
57504,1902-04-01,7.585,1.554,Shenyang,China,40.99N,123.55E
57505,1902-05-01,13.293,1.592,Shenyang,China,40.99N,123.55E
57506,1902-06-01,19.607,0.832,Shenyang,China,40.99N,123.55E
57507,1902-07-01,22.293,1.42,Shenyang,China,40.99N,123.55E
57508,1902-08-01,20.764,0.671,Shenyang,China,40.99N,123.55E
57509,1902-09-01,17.367,1.096,Shenyang,China,40.99N,123.55E
57510,1902-10-01,10.853,1.384,Shenyang,China,40.99N,123.55E
57511,1902-11-01,2.778,1.261,Shenyang,China,40.99N,123.55E
57512,1902-12-01,-6.486,1.047,Shenyang,China,40.99N,123.55E
57513,1903-01-01,-9.578,1.705,Shenyang,China,40.99N,123.55E
57514,1903-02-01,-6.058,1.597,Shenyang,China,40.99N,123.55E
57515,1903-03-01,1.022,0.741,Shenyang,China,40.99N,123.55E
57516,1903-04-01,9.97,0.831,Shenyang,China,40.99N,123.55E
57517,1903-05-01,14.745,0.604,Shenyang,China,40.99N,123.55E
57518,1903-06-01,19.538,0.706,Shenyang,China,40.99N,123.55E
57519,1903-07-01,23.318,0.522,Shenyang,China,40.99N,123.55E
57520,1903-08-01,23.132,0.805,Shenyang,China,40.99N,123.55E
57521,1903-09-01,17.082,0.504,Shenyang,China,40.99N,123.55E
57522,1903-10-01,7.561,0.997,Shenyang,China,40.99N,123.55E
57523,1903-11-01,-1.208,0.907,Shenyang,China,40.99N,123.55E
57524,1903-12-01,-9.339,0.868,Shenyang,China,40.99N,123.55E
57525,1904-01-01,-13.067,1.077,Shenyang,China,40.99N,123.55E
57526,1904-02-01,-7.957,1.361,Shenyang,China,40.99N,123.55E
57527,1904-03-01,-1.158,1.078,Shenyang,China,40.99N,123.55E
57528,1904-04-01,7.749,0.777,Shenyang,China,40.99N,123.55E
57529,1904-05-01,14.255,1.317,Shenyang,China,40.99N,123.55E
57530,1904-06-01,20.908,1.217,Shenyang,China,40.99N,123.55E
57531,1904-07-01,23.239,0.957,Shenyang,China,40.99N,123.55E
57532,1904-08-01,23.63,0.699,Shenyang,China,40.99N,123.55E
57533,1904-09-01,17.031,1.01,Shenyang,China,40.99N,123.55E
57534,1904-10-01,7.651,0.681,Shenyang,China,40.99N,123.55E
57535,1904-11-01,-0.035,0.587,Shenyang,China,40.99N,123.55E
57536,1904-12-01,-8.279,0.832,Shenyang,China,40.99N,123.55E
57537,1905-01-01,-7.052,0.73,Shenyang,China,40.99N,123.55E
57538,1905-02-01,-9.326,0.899,Shenyang,China,40.99N,123.55E
57539,1905-03-01,-0.22,0.57,Shenyang,China,40.99N,123.55E
57540,1905-04-01,6.304,0.555,Shenyang,China,40.99N,123.55E
57541,1905-05-01,13.639,1.044,Shenyang,China,40.99N,123.55E
57542,1905-06-01,19.637,0.814,Shenyang,China,40.99N,123.55E
57543,1905-07-01,22.672,1.011,Shenyang,China,40.99N,123.55E
57544,1905-08-01,22.599,0.531,Shenyang,China,40.99N,123.55E
57545,1905-09-01,16.704,0.669,Shenyang,China,40.99N,123.55E
57546,1905-10-01,8.777,0.206,Shenyang,China,40.99N,123.55E
57547,1905-11-01,-0.266,0.751,Shenyang,China,40.99N,123.55E
57548,1905-12-01,-6.945,0.457,Shenyang,China,40.99N,123.55E
57549,1906-01-01,-12.718,0.56,Shenyang,China,40.99N,123.55E
57550,1906-02-01,-12.129,1.518,Shenyang,China,40.99N,123.55E
57551,1906-03-01,-0.309,0.453,Shenyang,China,40.99N,123.55E
57552,1906-04-01,8.658,0.481,Shenyang,China,40.99N,123.55E
57553,1906-05-01,15.03,0.565,Shenyang,China,40.99N,123.55E
57554,1906-06-01,20.27,0.705,Shenyang,China,40.99N,123.55E
57555,1906-07-01,23.318,0.553,Shenyang,China,40.99N,123.55E
57556,1906-08-01,22.83,0.577,Shenyang,China,40.99N,123.55E
57557,1906-09-01,16.445,0.597,Shenyang,China,40.99N,123.55E
57558,1906-10-01,9.72,0.735,Shenyang,China,40.99N,123.55E
57559,1906-11-01,-3.282,0.616,Shenyang,China,40.99N,123.55E
57560,1906-12-01,-7.129,0.589,Shenyang,China,40.99N,123.55E
57561,1907-01-01,-8.706,0.442,Shenyang,China,40.99N,123.55E
57562,1907-02-01,-10.853,0.971,Shenyang,China,40.99N,123.55E
57563,1907-03-01,-0.699,0.439,Shenyang,China,40.99N,123.55E
57564,1907-04-01,8.961,0.438,Shenyang,China,40.99N,123.55E
57565,1907-05-01,14.269,0.838,Shenyang,China,40.99N,123.55E
57566,1907-06-01,19.717,0.672,Shenyang,China,40.99N,123.55E
57567,1907-07-01,23.112,0.44,Shenyang,China,40.99N,123.55E
57568,1907-08-01,23.505,0.44,Shenyang,China,40.99N,123.55E
57569,1907-09-01,17.188,0.463,Shenyang,China,40.99N,123.55E
57570,1907-10-01,10.058,0.283,Shenyang,China,40.99N,123.55E
57571,1907-11-01,-2.513,0.604,Shenyang,China,40.99N,123.55E
57572,1907-12-01,-10.193,0.413,Shenyang,China,40.99N,123.55E
57573,1908-01-01,-14.533,1.963,Shenyang,China,40.99N,123.55E
57574,1908-02-01,-10.717,1.557,Shenyang,China,40.99N,123.55E
57575,1908-03-01,-1.885,0.422,Shenyang,China,40.99N,123.55E
57576,1908-04-01,7.618,0.289,Shenyang,China,40.99N,123.55E
57577,1908-05-01,13.426,0.796,Shenyang,China,40.99N,123.55E
57578,1908-06-01,20.495,0.442,Shenyang,China,40.99N,123.55E
57579,1908-07-01,22.693,0.336,Shenyang,China,40.99N,123.55E
57580,1908-08-01,22.737,0.41,Shenyang,China,40.99N,123.55E
57581,1908-09-01,16.408,0.43,Shenyang,China,40.99N,123.55E
57582,1908-10-01,9.99,0.272,Shenyang,China,40.99N,123.55E
57583,1908-11-01,-1.381,0.493,Shenyang,China,40.99N,123.55E
57584,1908-12-01,-5.716,0.969,Shenyang,China,40.99N,123.55E
57585,1909-01-01,-11.389,0.344,Shenyang,China,40.99N,123.55E
57586,1909-02-01,-8.399,0.607,Shenyang,China,40.99N,123.55E
57587,1909-03-01,-3.136,0.482,Shenyang,China,40.99N,123.55E
57588,1909-04-01,6.194,0.694,Shenyang,China,40.99N,123.55E
57589,1909-05-01,14.051,0.391,Shenyang,China,40.99N,123.55E
57590,1909-06-01,19.108,0.441,Shenyang,China,40.99N,123.55E
57591,1909-07-01,23.277,0.423,Shenyang,China,40.99N,123.55E
57592,1909-08-01,22.917,0.404,Shenyang,China,40.99N,123.55E
57593,1909-09-01,16.562,0.265,Shenyang,China,40.99N,123.55E
57594,1909-10-01,7.902,0.512,Shenyang,China,40.99N,123.55E
57595,1909-11-01,0.619,0.341,Shenyang,China,40.99N,123.55E
57596,1909-12-01,-10.443,0.571,Shenyang,China,40.99N,123.55E
57597,1910-01-01,-13.092,0.604,Shenyang,China,40.99N,123.55E
57598,1910-02-01,-8.93,0.355,Shenyang,China,40.99N,123.55E
57599,1910-03-01,-2.007,0.461,Shenyang,China,40.99N,123.55E
57600,1910-04-01,7.467,0.49,Shenyang,China,40.99N,123.55E
57601,1910-05-01,14.884,0.395,Shenyang,China,40.99N,123.55E
57602,1910-06-01,19.044,0.503,Shenyang,China,40.99N,123.55E
57603,1910-07-01,23.579,0.521,Shenyang,China,40.99N,123.55E
57604,1910-08-01,22.487,0.338,Shenyang,China,40.99N,123.55E
57605,1910-09-01,15.793,0.412,Shenyang,China,40.99N,123.55E
57606,1910-10-01,9.748,0.285,Shenyang,China,40.99N,123.55E
57607,1910-11-01,-1.194,0.582,Shenyang,China,40.99N,123.55E
57608,1910-12-01,-12.081,0.389,Shenyang,China,40.99N,123.55E
57609,1911-01-01,-12.754,0.394,Shenyang,China,40.99N,123.55E
57610,1911-02-01,-9.441,1.163,Shenyang,China,40.99N,123.55E
57611,1911-03-01,-2.35,0.847,Shenyang,China,40.99N,123.55E
57612,1911-04-01,6.475,0.614,Shenyang,China,40.99N,123.55E
57613,1911-05-01,14.477,0.46,Shenyang,China,40.99N,123.55E
57614,1911-06-01,19.81,0.369,Shenyang,China,40.99N,123.55E
57615,1911-07-01,22.333,0.349,Shenyang,China,40.99N,123.55E
57616,1911-08-01,22.44,0.388,Shenyang,China,40.99N,123.55E
57617,1911-09-01,17.808,0.607,Shenyang,China,40.99N,123.55E
57618,1911-10-01,7.749,0.338,Shenyang,China,40.99N,123.55E
57619,1911-11-01,0.603,0.385,Shenyang,China,40.99N,123.55E
57620,1911-12-01,-9.326,0.503,Shenyang,China,40.99N,123.55E
57621,1912-01-01,-11.122,0.627,Shenyang,China,40.99N,123.55E
57622,1912-02-01,-4.889,0.662,Shenyang,China,40.99N,123.55E
57623,1912-03-01,-0.63,0.57,Shenyang,China,40.99N,123.55E
57624,1912-04-01,7.844,0.552,Shenyang,China,40.99N,123.55E
57625,1912-05-01,13.031,0.657,Shenyang,China,40.99N,123.55E
57626,1912-06-01,20.087,0.465,Shenyang,China,40.99N,123.55E
57627,1912-07-01,23.308,0.337,Shenyang,China,40.99N,123.55E
57628,1912-08-01,22.856,0.397,Shenyang,China,40.99N,123.55E
57629,1912-09-01,14.243,0.581,Shenyang,China,40.99N,123.55E
57630,1912-10-01,5.94,0.545,Shenyang,China,40.99N,123.55E
57631,1912-11-01,-3.785,0.342,Shenyang,China,40.99N,123.55E
57632,1912-12-01,-11.966,1.252,Shenyang,China,40.99N,123.55E
57633,1913-01-01,-13.715,0.933,Shenyang,China,40.99N,123.55E
57634,1913-02-01,-9.067,0.341,Shenyang,China,40.99N,123.55E
57635,1913-03-01,-1.67,0.307,Shenyang,China,40.99N,123.55E
57636,1913-04-01,8.396,0.441,Shenyang,China,40.99N,123.55E
57637,1913-05-01,14.214,0.536,Shenyang,China,40.99N,123.55E
57638,1913-06-01,18.681,0.599,Shenyang,China,40.99N,123.55E
57639,1913-07-01,22.169,0.515,Shenyang,China,40.99N,123.55E
57640,1913-08-01,22.415,0.763,Shenyang,China,40.99N,123.55E
57641,1913-09-01,16.708,0.445,Shenyang,China,40.99N,123.55E
57642,1913-10-01,8.064,0.491,Shenyang,China,40.99N,123.55E
57643,1913-11-01,-0.027,0.464,Shenyang,China,40.99N,123.55E
